OG	Pame	Pful	Esin	Bger	Pame_1	Pame_2	Pame_3	Pame_4	Pame_5	Pame_6	Pful_1	Pful_2	Pful_3	Pful_4	Pful_5	Pful_6	Esin_1	Esin_2	Esin_3	Esin_4	Esin_5	Esin_6	Bger_1	Bger_2	Bger_3	Bger_4	Bger_5	Bger_6
OG0007284	Pame_16170.t1	Pful_3176.t1	Esin_14872-PA	Bger_16625.t1	1.79434	1.6043	1.08629	0.663849	1.38437	1.02458	1.12793	0.723605	0.245524	0.931848	0.617623	1.25393	3.57086	3.45693	2.37194	2.63213	2.42192	3.33147	0	0	0	0.271282	0	0
OG0007285	Pame_16171.t1	Pful_3178.t1	Esin_14869-PA	Bger_16627.t2	7.53069	1.90574	5.69078	2.91393	1.66574	2.67739	7.51698	19.8492	14.8286	10.3669	17.8948	11.3671	13.6043	10.2286	6.08127	7.71872	9.92683	16.9484	3.51854	9.61424	8.02052	14.7116	18.7415	2.14803
OG0007286	Pame_04090.t1	Pful_13636.t2	Esin_01030-PA	Bger_16629.t1	6.55771	7.91087	8.63753	10.7669	8.60832	8.42191	6.29446	5.63288	3.48105	6.81172	5.30267	4.79226	23.2573	25.978	12.8587	14.8448	20.2871	24.592	3.00793	3.62722	2.43303	4.51955	5.163	2.16361
OG0007287	Pame_16189.t1	Pful_3197.t1	Esin_00973-PA	Bger_16630.t1	434.192	439.726	575.754	263.04	438.992	339.414	430.746	471.349	532.811	454.847	495.324	352.508	220.685	172.004	83.0882	106.813	300.917	250.074	189.154	168.822	179.339	158.36	171.675	177.191
OG0007288	Pame_16190.t1	Pful_3198.t1	Esin_00964-PA	Bger_16631.t1	0.087465	0.243745	0.101518	0.191764	0.150797	0.12625	0.093732	0.169843	0.053691	0.082967	0.136275	0.031108	0.483647	0.393033	0.226738	0.320457	0.409555	0.331997	0.203702	0.232367	0.117966	0.222016	0.285258	0.060641
OG0007289	Pame_04110.t1	Pful_13621.t1	Esin_00947-PA	Bger_16633.t1	0.651497	1.13901	1.07869	0.960628	1.16711	1.06462	0.552812	0.379375	0.233178	0.358458	2.22149	0.355457	5.41264	2.12159	2.10294	6.36002	16.7768	6.02959	34.2105	23.8508	35.3069	19.3295	30.0915	27.1794
OG0007290	Pame_04109.t1	Pful_13622.t1	Esin_00952-PA	Bger_16634.t1	357.264	359.521	346.584	308.432	362.566	386.632	450.264	476.998	270.617	356.787	423.047	413.529	161.048	195.242	85.367	116.283	190.715	204.174	647.986	417.168	571.387	440.547	685.679	438.66
OG0007291	Pame_04104.t2	Pful_13625.t3	Esin_00954-PA	Bger_16635.t1	37.7658	51.408	39.155	44.6053	61.0892	52.9896	58.4072	65.4971	65.0713	79.0922	65.4218	36.1755	35.3774	48.763	22.0381	26.2945	34.9037	43.0467	35.5281	31.93	39.0893	25.7329	35.012	30.382
OG0007292	Pame_04105.t1	Pful_13626.t1	Esin_00955-PA	Bger_16636.t1	13.5087	21.4762	14.0487	9.91674	12.8054	14.7047	15.2209	23.0877	18.1711	12.2978	23.3534	11.7942	14.6013	12.0924	4.90824	7.85858	16.2573	15.3293	11.3727	8.51444	9.23721	11.483	16.7446	4.59855
OG0007293	Pame_04613.t1	Pful_6964.t1	Esin_01015-PA	Bger_16637.t1	5.41202	5.77135	4.10839	4.16693	3.53429	4.60889	6.62417	8.01959	4.15801	6.06879	8.6916	3.97195	10.137	6.50273	4.3766	3.67455	6.80101	6.85155	8.47307	5.25042	5.97082	5.91678	10.962	4.01579
OG0007294	Pame_21205.t1	Pful_17360.t1	Esin_10945-PA	Bger_16638.t2	5.34549	4.84342	3.987	3.65879	2.61151	3.49318	6.96987	8.74852	10.295	10.1572	8.47821	5.64413	9.78801	4.51553	4.39652	4.36172	10.4085	7.31996	17.9184	11.8865	15.8453	17.1502	22.3175	6.56191
OG0007297	Pame_14967.t1	Pful_505.t1	Esin_11457-PA	Bger_16668.t1	0	0.079573	0	0	0	0.148557	0.060863	0	0	0	0.057695	0	0.391392	0.201073	0.145162	0.250255	0.249238	0.508733	0	0	0	0	0	0
OG0007298	Pame_04073.t1	Pful_18935.t1	Esin_01020-PC	Bger_16669.t2	4.3444	3.50982	2.64776	3.45986	3.76701	2.52199	7.26313	7.3031	3.9363	4.56861	4.12701	4.63539	5.46016	4.1238	2.45043	2.00535	2.50122	3.37626	4.62229	4.91617	6.68862	5.49927	8.9726	3.17812
OG0007299	Pame_06257.t1	Pful_20883.t1	Esin_05083-PA	Bger_16670.t1	58.7612	82.8167	52.9638	61.7364	71.4641	61.7334	66.1897	79.6699	58.4927	77.0054	81.1782	77.522	148.125	170.064	62.4509	137.82	140.311	165.635	332.811	271.871	247.774	305.779	392.08	237.288
OG0007300	Pame_19059.t1	Pful_4132.t1	Esin_02972-PA	Bger_16671.t2	0	0.064979	0	0	0	0.060467	0.101719	0	0	0	0.145288	0.044012	0.762759	0.272445	0.611858	0.665741	0.298017	0.576974	3.84258	2.74815	2.19666	2.66302	4.72102	2.82001
OG0007301	Pame_21208.t1	Pful_17357.t1	Esin_10952-PA	Bger_16673.t1	0.292621	0.4156	0.246528	0.215151	0.245318	0.274185	0.334407	0.346989	0.229049	0.216092	0.322566	0.176489	3.16918	1.84069	1.45198	1.57271	2.77209	3.30383	5.03262	4.27691	3.87073	4.36012	6.65627	3.44566
OG0007302	Pame_06258.t1	Pful_20885.t1	Esin_05084-PA	Bger_16675.t1	9.49886	9.25079	5.5893	6.04654	6.40163	3.86689	5.35206	15.5613	5.80941	6.42598	6.46975	4.59457	28.9759	20.2587	12.8432	17.3823	33.8741	33.8043	2.01576	7.60437	3.82299	6.38839	6.00429	1.43788
OG0007303	Pame_16528.t2	Pful_600.t3	Esin_05399-PA	Bger_16685.t1	606.573	466.289	898.016	373.165	522.021	350.403	634.493	618.874	838.41	638.597	1077.27	431.36	796.94	142.478	57.814	868.518	592.074	622.88	347.429	312.059	278.881	211.831	319.356	248.143
OG0007305	Pame_16532.t1	Pful_597.t1	Esin_05395-PA	Bger_16692.t1	1.89027	1.23194	0.9389	1.13498	1.75842	0.987009	1.52023	1.74513	1.08817	0.537687	1.43744	0.651671	7.93473	6.69825	3.143	3.74824	10.3347	9.27464	3.29355	2.17365	1.70081	1.95331	2.9887	1.9671
OG0007306	Pame_16530.t1	Pful_599.t1	Esin_05402-PA	Bger_16702.t1	23.6795	19.783	25.4924	21.9174	20.6856	18.2171	35.8408	28.9218	29.7523	28.5141	40.0623	23.536	5.96064	4.91518	1.8159	3.87275	4.00572	6.15092	54.8286	43.2501	53.8688	40.0544	34.1305	26.6175
OG0007307	Pame_16547.t1	Pful_582.t1	Esin_05408-PA	Bger_16705.t1	22.1331	32.4426	13.2978	12.5901	14.9521	4.81301	5.31987	5.16446	7.07924	10.8196	8.66078	3.24273	20.6649	6.95561	12.9715	5.62835	78.3942	25.6046	7.64714	11.4223	9.11277	17.8852	15.3294	5.59438
OG0007308	Pame_07558.t1	Pful_20622.t1	Esin_03474-PA	Bger_16706.t1	3.53266	3.76292	3.72004	3.56129	4.63986	3.7791	2.21175	2.33033	1.788	2.21216	3.46565	1.66105	8.63476	3.3879	2.07325	3.88161	9.342	5.07399	4.44239	2.97847	2.5309	2.58748	4.0495	2.25323
OG0007309	Pame_06290.t1	Pful_20924.t1	Esin_03635-PA	Bger_16707.t1	6.63475	8.11318	6.85604	6.42538	5.24909	6.35642	9.6546	9.20981	11.4043	9.36216	14.2372	8.08762	9.34389	9.29272	4.28913	5.06421	9.41555	8.97167	9.30625	7.80293	9.9068	7.36395	12.666	5.04988
OG0007310	Pame_06286.t1	Pful_20920.t1	Esin_03637-PA	Bger_16708.t1	53.9002	36.4346	44.3689	28.8589	25.4608	31.6146	31.8193	34.0674	36.5454	22.2519	24.903	29.2061	24.3209	22.4826	15.4198	12.935	16.1664	22.3704	48.1693	42.7994	72.0579	48.1653	61.2216	27.1466
OG0007311	Pame_06288.t1	Pful_20922.t1	Esin_03634-PA	Bger_16709.t1	21.1538	28.1977	23.8007	20.6411	19.2348	21.4424	7.99414	8.4988	9.96521	6.56038	4.80041	5.22259	169.868	188.051	60.7763	103.759	136.755	186.829	57.1826	43.6679	55.1357	58.1245	65.4366	43.3165
OG0007312	Pame_06287.t1	Pful_20921.t2	Esin_03631-PA	Bger_16710.t2	1.41386	1.33397	2.5143	1.48759	1.95058	1.35914	2.57558	1.85787	2.12912	1.38068	1.84048	1.07235	2.40971	1.34794	0.889527	0.919539	3.3435	2.10378	5.64694	3.88329	2.8972	2.59293	5.39783	2.12731
OG0007313	Pame_06283.t1	Pful_20918.t1	Esin_03630-PA	Bger_16711.t1	0.166202	0.60461	0.221418	0.349125	0.334672	0.375261	0.749538	0.506457	0.377832	0.691488	0.437976	0.398461	2.67143	2.3486	1.37229	1.16859	2.99103	3.17695	1.69662	1.69177	1.40345	1.30948	1.98163	0.785935
OG0007314	Pame_06282.t1	Pful_20917.t1	Esin_03629-PA	Bger_16712.t1	0.167995	0.102209	0.056535	0.067231	0.309874	0.125988	0.225885	0.223046	0.143123	0.110449	0.145073	0.088165	0.276501	0.178355	0.021455	0.116753	0.057244	0.444247	1.13955	0.958191	0.849803	1.11651	1.69706	0.625925
OG0007315	Pame_06281.t1	Pful_20916.t1	Esin_03628-PA	Bger_16713.t1	0.554936	0.817288	0.265263	0.467216	0.235093	0.460055	6.26137	7.16426	5.53932	6.78503	10.8353	5.63571	9.17659	4.98842	3.77534	7.63937	6.63526	9.94159	1.85119	4.21509	1.83618	2.29581	3.61477	0.710588
OG0007316	Pame_06279.t1	Pful_20911.t2	Esin_03625-PA	Bger_16715.t1	4.79492	4.85698	3.65576	2.83545	4.24039	3.92709	2.95672	4.516	3.78331	2.94922	4.76867	1.72972	2.5163	1.67367	0.998881	1.47115	2.92728	3.00899	10.8219	7.659	6.73197	7.93904	10.5668	8.76936
OG0007317	Pame_06063.t1	Pful_14857.t1	Esin_03638-PA	Bger_16716.t1	3.77625	3.71478	2.59315	2.05316	2.83269	2.35764	2.03622	2.57981	1.76509	2.21205	2.26555	1.35679	3.4055	2.86007	1.49108	1.89637	3.34305	4.30313	3.30487	2.26791	1.7651	2.45091	3.25334	2.07123
OG0007318	Pame_06096.t1	Pful_14888.t1	Esin_03620-PB	Bger_16718.t1	0	0	0	0.122142	0	0	0	0	0	0	0.142308	0	2.12139	1.34671	0.86385	0.884442	1.93316	2.22259	0	0	0	0	0	0
OG0007319	Pame_09681.t1	Pful_21290.t1	Esin_03669-PA	Bger_16719.t1	37.5851	40.9282	48.3004	28.0126	42.2186	38.3233	44.2368	50.0797	40.3353	40.1419	53.937	36.0605	131.681	146.852	69.9277	82.8471	158.482	119.83	68.4976	64.4713	73.4231	46.9424	65.4428	52.785
OG0007320	Pame_09672.t1	Pful_21298.t1	Esin_03667-PA	Bger_16721.t1	2.57636	2.70708	1.9982	2.89038	2.56145	2.46095	3.79022	3.67009	2.47764	3.73287	3.61874	2.57863	11.6234	9.96352	4.68469	8.06032	10.2362	11.6798	0.736506	0.184981	0.561091	0.915235	0.795888	0.440499
OG0007321	Pame_07945.t1	Pful_18796.t1	Esin_03663-PA	Bger_16722.t2	0.36158	0.319785	0.165623	0.183643	0.429989	3.14506	0.440292	3.48731	0.286332	0.524498	0.57399	0.247662	0.736098	0.521352	0.06614	0.658661	0.63014	1.18954	3.13962	1.38674	4.58101	2.51196	8.85618	1.37317
OG0007322	Pame_06284.t1	Pful_20919.t1	Esin_03626-PA	Bger_16723.t1	9.09891	7.96317	8.63725	8.7142	6.55607	7.50746	4.11724	5.14742	5.38169	5.13286	4.75104	4.00632	1.40903	1.97617	0.992563	0.849213	1.52491	2.28725	2.08493	3.65313	3.1269	2.94522	3.69453	2.71731
OG0007323	Pame_06289.t1	Pful_20923.t1	Esin_03624-PA	Bger_16724.t1	14.7083	13.0988	12.8967	11.3667	13.0062	10.8648	7.23618	8.66345	8.14943	8.44868	11.6798	6.47107	2.85378	2.81774	1.16839	1.76477	2.56645	2.67922	6.74353	5.1661	6.6634	5.94171	8.38923	5.0162
OG0007324	Pame_06299.t1	Pful_20934.t2	Esin_03460-PA	Bger_16725.t1	21.7329	20.531	19.5954	20.0451	18.977	17.8389	16.5927	14.2072	12.7187	15.0149	13.9688	11.1095	47.2575	24.4364	16.8029	19.0087	88.3892	47.5237	29.4673	25.4061	26.1697	26.926	39.7793	24.1346
OG0007325	Pame_07943.t1	Pful_18797.t1	Esin_03668-PA	Bger_16727.t1	31.526	39.5473	19.1391	18.6989	21.7301	18.6987	1.96829	6.88735	3.36416	3.02496	3.72478	3.81159	19.9223	23.8047	8.3066	14.3753	31.8031	26.6723	8.96215	19.1238	41.0251	15.0204	28.5136	17.0253
OG0007326	Pame_03867.t1	Pful_1946.t1	Esin_04855-PA	Bger_16729.t1	1.57217	1.72985	0.78093	1.45064	1.94384	2.1826	1.71011	1.42745	0.598481	1.73964	1.2868	0.558755	7.55544	4.79737	2.87346	4.02742	7.36831	7.22282	14.0563	9.5949	12.4908	12.0654	17.6508	8.91854
OG0007328	Pame_09674.t1	Pful_21296.t1	Esin_03757-PA	Bger_16744.t1	3.50038	4.49327	3.04662	3.52612	4.39202	3.26245	2.67749	2.63867	3.03055	2.37574	4.83255	1.65786	180.619	105.268	48.5422	114.898	276.398	205.549	1.90376	4.83107	1.4354	1.76208	3.25944	0.861269
OG0007329	Pame_06233.t3	Pful_20856.t1	Esin_03768-PA	Bger_16746.t1	1.97916	2.06694	1.54958	1.81869	0.902545	1.03183	1.86363	1.38163	1.46979	1.85397	1.7113	1.0968	4.24337	4.95654	1.9739	3.41923	3.62395	4.83904	0.816469	0.924396	0.70609	1.61808	2.81295	0.210234
OG0007330	Pame_06232.t1	Pful_20857.t1	Esin_03764-PA	Bger_16747.t1	0.780179	1.05469	1.54562	0.346736	0.901258	0.910254	0.7037	0.650649	1.36911	1.18496	1.18409	0.89904	0.28921	0	0	0.090664	0.312104	0	2.94015	1.78723	2.08655	2.54068	3.20395	1.72767
OG0007331	Pame_06229.t1	Pful_20854.t2	Esin_03779-PC	Bger_16749.t3	0	0.449248	0.361824	0	0	2.16679	5.41314	9.99391	1.63522	0	13.3478	0	3.0078	1.0881	0.757242	1.74492	2.35385	2.4391	21.7503	48.3574	295.021	40.3976	39.1154	16.4844
OG0007332	Pame_06226.t1	Pful_20852.t1	Esin_03780-PA	Bger_16751.t1	0.382533	0.228881	0.37308	0.570936	0.982451	0.218267	0.583828	0.419981	0.857613	0	1.25716	0.156662	3.7097	0	0	1.52394	1.7428	0	22.9983	28.5363	29.2039	13.6488	24.7719	50.2189
OG0007333	Pame_06222.t1	Pful_20842.t1	Esin_03835-PA	Bger_16759.t1	50.9101	43.8744	130.682	29.0754	43.0196	35.8155	64.9687	70.9133	93.2991	59.4519	112.613	40.4839	293.109	97.583	18.1865	194.964	391.452	434.802	67.9346	76.0663	66.6599	53.6175	100.776	43.1529
OG0007334	Pame_06218.t1	Pful_20836.t1	Esin_03828-PA	Bger_16762.t1	0.173481	0.084366	0.069879	0.110648	0.034914	0.039064	0.163345	0.181066	0.408809	0.200627	0.4391	0.142826	0.609129	0.502462	0.217419	0.39571	0.734107	0.492802	0.155406	2.21503	0.055321	0.225391	0.119719	0.057167
OG0007335	Pame_06217.t1	Pful_20835.t1	Esin_03826-PA	Bger_16763.t1	0	0	0.052094	0	0	0	0.023394	0.026001	0	0	0	0	1.51272	0.567451	0.476145	0.471762	0.918394	1.73527	0	0.470837	0	0	0	0
OG0007336	Pame_06216.t1	Pful_20834.t1	Esin_03824-PA	Bger_16764.t1	0.319736	0.662411	0.226999	0.412374	0.40199	0.682331	0.509351	0.684271	0.205727	0.158903	0.623446	0.172031	3.77764	2.42537	1.66971	2.36643	1.70345	2.00549	0.941441	1.98141	0.829526	1.37608	2.24611	0.376507
OG0007337	Pame_06210.t1	Pful_20830.t2	Esin_03817-PA	Bger_16767.t1	433.966	347.951	299.098	374.838	360.938	242.45	224.008	224.356	209.796	277.699	312.374	246.379	863.634	1347.71	508.134	779.599	801.322	1079.27	915.876	486.988	448.245	736.137	1068.23	772.255
OG0007338	Pame_06211.t1	Pful_20831.t1	Esin_03818-PA	Bger_16768.t1	0.367359	0.133954	0.480546	0.234026	0.5915	0.248231	0.043555	1.25142	0.740521	0.456434	0.957031	0.264931	6.82815	9.66484	2.94092	3.43201	5.14066	6.45039	2.45319	1.22183	1.52456	0.806495	3.4282	1.00911
OG0007339	Pame_06212.t1	Pful_20832.t1	Esin_03819-PA	Bger_16769.t1	2.44652	1.23402	1.32628	1.55779	3.22408	2.77584	0.364769	1.99999	3.0043	3.33127	3.90353	0.812145	8.89821	21.4461	5.71653	9.96112	2.89237	22.354	7.25629	7.70465	11.3111	8.29602	12.4819	2.49407
OG0007341	Pame_06214.t1	Pful_20833.t1	Esin_03821-PA	Bger_16774.t1	206.863	204.36	182.727	211.135	283.121	214.412	240.217	290.736	197.24	223.414	287.254	217.196	197.74	181.381	97.4154	122.093	223.073	245.684	191.565	116.148	148.448	134.586	226.732	110.407
OG0007342	Pame_06177.t1	Pful_2456.t1	Esin_03744-PA	Bger_16775.t1	193.127	204.404	272.293	187.617	142.2	206.219	140.913	145.01	127.423	141.055	111.137	93.9204	58.6807	48.2066	32.2181	28.2897	47.1358	54.1547	35.5077	31.9617	34.6798	26.1727	37.7746	26.9529
OG0007343	Pame_06171.t1	Pful_2463.t1	Esin_03742-PA	Bger_16776.t1	1.26608	0.570364	0.311033	0.358706	0.162085	0.360423	1.43382	0.469916	0.320681	0.975286	1.21128	0.47355	1.14875	0.827371	0.220666	0.605047	1.31436	0.848954	3.37962	3.37622	0.703816	2.11064	2.00417	0.735127
OG0007344	Pame_06172.t1	Pful_2462.t1	Esin_03741-PA	Bger_16777.t2	0	0.463792	0.128146	0.025379	0.191852	0.751071	0.485316	1.07718	0.227648	0.100357	1.04344	0	0.9625	0.743902	0.232456	0.808711	1.99425	4.5264	10.4962	3.50642	11.5917	3.28144	9.31078	3.44614
OG0007345	Pame_06175.t1	Pful_2459.t1	Esin_03728-PA	Bger_16780.t1	186.208	228.147	305.597	149.251	265.093	148.248	130.493	152.961	170.152	133.943	165.228	119.599	0	0	0	0	0	0	84.1705	97.2743	95.3755	63.1077	80.4054	76.8012
OG0007346	Pame_06178.t1	Pful_2455.t1	Esin_03786-PA	Bger_16782.t1	0.467786	0.565758	0	0.363255	0.474512	0.105918	0.612554	1.12266	0.690348	0.263779	1.16182	0.258381	0.303215	0	0	0	0	0	2.34573	1.02362	3.40435	1.1829	4.34188	1.24735
OG0007348	Pame_06181.t1	Pful_16872.t1	Esin_03788-PA	Bger_16787.t1	7.37506	7.18827	13.4367	8.29101	11.5136	8.38333	10.0609	16.0279	6.83506	7.84952	9.53153	6.29637	22.7325	22.9334	16.4309	15.45	27.7911	31.6335	14.8811	20.2858	20.7864	27.9503	22.7956	29.0736
OG0007349	Pame_06182.t1	Pful_16874.t1	Esin_03789-PB	Bger_16788.t2	4.26318	11.5346	3.54329	3.86639	12.3857	175.522	11.8052	204.288	13.5386	7.62248	34.7368	6.49644	77.4914	72.7842	12.1639	114.539	74.8502	101.39	102.148	40.9789	253.865	50.1948	243.861	34.2839
OG0007350	Pame_06183.t1	Pful_16875.t2	Esin_03790-PA	Bger_16790.t1	12.8061	16.6002	13.8899	9.47278	29.1912	397.148	44.7089	298.075	49.751	34.5085	93.4633	23.1789	257.447	46.8938	17.3653	59.6123	62.9207	72.4361	190.099	98.0823	360.285	81.9107	339.934	80.4226
OG0007351	Pame_06190.t1	Pful_16881.t1	Esin_03793-PA	Bger_16800.t2	0	0.210311	0	0	0	0	0.064762	0	0.07289	0	0.183855	0	0.529831	0.263012	0.231377	0.567609	1.05797	0.550468	2.83631	1.78639	4.96194	4.21615	3.85724	2.65593
OG0007352	Pame_06192.t1	Pful_16882.t1	Esin_03158-PA	Bger_16801.t1	50.0644	58.4484	39.9299	39.611	25.3812	41.4655	58.2238	60.9895	67.023	93.8335	53.8023	71.9414	41.508	61.3382	27.329	52.8841	29.8801	64.6079	68.2253	118.817	96.3519	183.712	66.7731	114.368
OG0007353	Pame_06196.t1	Pful_16886.t1	Esin_03794-PA	Bger_16803.t1	34.9422	36.4272	29.9533	21.25	20.5172	18.053	37.4347	41.8852	34.5259	27.1796	34.1022	37.2246	90.5622	138.219	44.4554	92.2292	171.983	224.059	31.7387	18.3161	29.5481	58.0635	28.7154	37.0989
OG0007354	Pame_06208.t1	Pful_20828.t1	Esin_03795-PA	Bger_16804.t1	11.4788	22.4324	24.6679	14.628	28.711	19.9422	24.033	16.4179	34.0895	27.5401	32.3792	19.0081	26.3217	15.7806	19.6516	25.3165	59.475	28.5213	63.1336	52.0516	28.1076	56.292	72.8895	55.6114
OG0007355	Pame_06207.t1	Pful_20827.t2	Esin_03796-PB	Bger_16805.t3	16.8702	6.22629	14.8798	5.9018	5.57015	10.2709	17.0568	22.4657	23.3673	13.0831	21.5153	9.50044	94.6765	34.6437	9.77539	75.8777	146.119	148.492	72.4428	152.255	138.32	208.056	339.392	87.4294
OG0007356	Pame_06206.t1	Pful_20826.t1	Esin_03798-PA	Bger_16806.t1	9.213	11.3477	8.90705	6.85827	9.2241	7.47443	5.42486	9.371	5.23852	5.96289	11.9643	2.19043	69.1623	60.5551	38.4908	95.5262	37.18	79.1506	9.4113	6.89157	12.0939	7.26761	40.5781	16.5618
OG0007357	Pame_06205.t1	Pful_20825.t1	Esin_03800-PA	Bger_16807.t1	756.256	304.949	328.177	383.323	405.243	162.983	181.036	326.855	526.602	382.226	297.316	300.63	174.199	37.3236	32.5958	181.799	104.833	173.582	691.781	927.259	1064.01	1173.56	1128.56	1222.58
OG0007358	Pame_06204.t1	Pful_20824.t1	Esin_03802-PA	Bger_16808.t1	11.6452	8.82492	8.17509	8.70924	6.53875	5.9577	4.94569	3.19441	4.40138	3.13064	4.19634	1.50308	9.77613	7.14885	3.21843	5.19114	9.6389	9.80866	6.41402	10.1956	11.6802	10.4227	16.6617	3.21462
OG0007359	Pame_06197.t1	Pful_16888.t2	Esin_03810-PA	Bger_16810.t1	0.9783	0.769091	0	0.241136	0	1.11173	5.97157	10.0186	8.8712	3.48203	9.37804	5.00929	31.2777	43.0526	18.2925	17.7737	14.9594	16.9552	1.51397	1.9341	1.46827	2.36065	4.02177	0.57699
OG0007360	Pame_06199.t1	Pful_20818.t1	Esin_03806-PA	Bger_16813.t1	52.245	72.6813	37.0193	80.599	70.5751	62.9847	71.8628	77.4757	50.3761	66.4651	82.672	60.5612	0	0	0	0	0	0	149.575	102.466	74.6749	150.702	179.494	86.5792
OG0007361	Pame_06200.t1	Pful_20819.t1	Esin_03805-PA	Bger_16814.t2	78.8075	89.7866	92.9116	70.15	68.7665	69.4952	73.5918	66.9493	90.1911	81.2666	75.2449	65.2513	26.4616	16.1953	9.82966	12.0761	21.8177	21.5008	140.473	160.154	201.527	168.38	203.456	131.363
OG0007362	Pame_06201.t1	Pful_20821.t1	Esin_03799-PA	Bger_16815.t1	8.7767	10.0915	10.9988	10.8564	4.62121	7.45142	10.1933	10.2962	7.9158	6.64468	4.99322	7.70922	21.1735	16.6834	7.49202	26.5247	13.8079	26.3317	45.8928	41.6888	61.7142	62.0814	53.4036	57.1069
OG0007363	Pame_06202.t1	Pful_20822.t2	Esin_03803-PA	Bger_16816.t1	11.242	11.2574	9.10467	8.82339	8.57256	8.00277	7.98151	10.2927	9.19069	8.74567	9.95747	7.01288	10.1626	9.13793	5.56505	7.80032	10.9603	15.9423	25.6809	19.1712	20.4912	20.8381	27.5854	22.2208
OG0007364	Pame_06169.t1	Pful_2465.t1	Esin_03739-PA	Bger_16817.t1	0.35487	0.430916	0.356054	0.281335	0.446486	0.550067	0.921161	1.06473	0.379889	0.402507	0.800636	0.036419	4.96966	4.49882	2.92947	3.20804	5.38681	5.75139	4.12387	6.89679	4.45024	5.42686	5.09558	2.35752
OG0007365	Pame_06168.t1	Pful_2466.t2	Esin_03738-PA	Bger_16818.t1	1.16261	1.46121	0.483465	0.637233	0.121042	0.451687	0.291487	0.184166	0.141687	0.291153	0.517608	0.253566	11.7404	6.17952	2.49094	5.09184	16.7968	12.481	2.75158	2.31913	3.49531	2.38559	3.45592	1.54359
OG0007366	Pame_06166.t1	Pful_2468.t2	Esin_03726-PA	Bger_16821.t2	0	0.053719	0	0	0	0	0.060378	0.199225	0	0.052357	0.34349	0	2.61267	0.463738	0.139049	5.21651	0.519212	2.82472	6.64457	2.90769	6.33167	3.82733	4.81203	3.46318
OG0007367	Pame_06164.t1	Pful_2475.t1	Esin_03721-PA	Bger_16822.t1	0.034475	0.125747	0	0.082468	0.138767	0.038815	0	0.032721	0.100757	0.103634	0.368613	0.077503	0.806692	0	0	0	0.241637	0	0.286417	0.225995	0.17445	0.267216	0.693408	0.044992
OG0007368	Pame_06162.t2	Pful_2482.t1	Esin_03723-PA	Bger_16823.t3	0.508272	1.03128	1.15013	0.330065	1.77748	1.1974	0.240246	0.747492	0.931934	0.592323	1.48197	0.422225	44.2851	11.2741	4.74793	50.5776	50.6642	52.161	6.35211	15.3518	9.4509	6.91747	11.9683	6.07685
OG0007369	Pame_06161.t1	Pful_2484.t3	Esin_03719-PA	Bger_16824.t1	2.36754	3.13846	1.34713	1.33435	1.71027	5.36239	10.7169	25.2712	9.49086	3.97853	18.1925	3.35956	4.95402	2.11033	0.812487	3.48371	6.45621	9.55079	20.2813	13.0094	46.0275	11.1425	24.2921	4.77097
OG0007370	Pame_06154.t1	Pful_3257.t2	Esin_03711-PA	Bger_16829.t1	2.98832	3.50595	2.88335	3.44914	2.56974	1.64006	4.6331	4.37093	3.20022	2.77471	2.60374	3.44583	6.65454	6.13515	3.71858	4.38744	5.7754	7.37727	13.8853	12.0221	14.8802	11.3784	21.5914	9.80838
OG0007371	Pame_06153.t2	Pful_3256.t2	Esin_03710-PA	Bger_16830.t2	0.631357	0.821876	1.05753	0.367276	0.459911	0.685187	1.43019	1.52266	1.19025	0.684676	1.77521	0.683654	4.39303	2.61909	1.06768	2.76588	3.82384	5.01917	5.47362	4.50934	7.06645	5.96335	10.061	2.9424
OG0007372	Pame_06152.t1	Pful_3255.t1	Esin_03708-PA	Bger_16832.t1	4.21844	5.5695	5.45671	5.78331	2.82946	4.1559	4.12022	4.14424	4.12031	4.24065	3.01952	3.86685	27.5987	44.5588	14.0852	19.9041	39.006	43.1713	13.3029	8.62559	10.5583	9.46927	16.4704	11.6496
OG0007373	Pame_06151.t1	Pful_3254.t1	Esin_03707-PB	Bger_16834.t1	0.357831	0	0.874846	0.402276	0.36724	119.772	4.71538	3.78951	7.74884	1.61629	8.60407	3.265	4.7558	2.29184	0.190656	2.4892	2.79187	7.84023	11.6842	33.1934	123.152	27.5385	28.2625	20.0304
OG0007374	Pame_06148.t1	Pful_3251.t1	Esin_03704-PA	Bger_16837.t1	0	0	0	0	0	0.881587	0.067334	0	0	0.116454	0.127317	0.115478	0	0	0	0	0	0.216596	0.097089	6.32057	0.522584	12.1125	48.4798	0
OG0007375	Pame_06142.t1	Pful_3246.t1	Esin_03698-PA	Bger_16843.t1	0.450725	2.44757	0.223667	0	0.343952	0.766418	0.209803	0.345913	0.827162	0	0.89476	0.17672	2.34703	0.64053	0	5.14913	0	1.29031	0.554415	2.39574	163.548	7.48871	13.9	0.333848
OG0007376	Pame_06141.t1	Pful_3244.t1	Esin_03697-PA	Bger_16844.t1	0	0	0	0	0.092796	1.13981	0.186833	0	0	0.08065	0.177421	0	8.72848	1.72613	0.25863	0.562625	0	0	1.39669	0.439409	47.4572	0.574649	4.61407	0.238128
